"","inv2","inv3","website"
"269","Alexandre Mars","5824994072330240","http://www.seed-db.com/investorgraph/investorview?investorid=5824994072330240"
"270","Alexei Chemenda","6710704975380480","http://www.seed-db.com/investorgraph/investorview?investorid=6710704975380480"
"271","Alexia Tsotsis","5722962070077440","http://www.seed-db.com/investorgraph/investorview?investorid=5722962070077440"
"272","Alexis Bonte","5900177533566976","http://www.seed-db.com/investorgraph/investorview?investorid=5900177533566976"
"273","Alexis Ohanian","6315424002080768","http://www.seed-db.com/investorgraph/investorview?investorid=6315424002080768"
"274","Alexis Pantazis","4649147630092288","http://www.seed-db.com/investorgraph/investorview?investorid=4649147630092288"
"275","Alexis Pantazis","6247583349473280","http://www.seed-db.com/investorgraph/investorview?investorid=6247583349473280"
"276","Alexsis de Raadt-St. James","5698679197401088","http://www.seed-db.com/investorgraph/investorview?investorid=5698679197401088"
"277","Alfonso Alvarez","6583408675258368","http://www.seed-db.com/investorgraph/investorview?investorid=6583408675258368"
"278","Alfred Lin","4627336360099840","http://www.seed-db.com/investorgraph/investorview?investorid=4627336360099840"
"279","Alfred Lin","5738987331256320","http://www.seed-db.com/investorgraph/investorview?investorid=5738987331256320"
"280","Alfred Luger","4846131276152832","http://www.seed-db.com/investorgraph/investorview?investorid=4846131276152832"
"281","Alfredo Osorio","5464635268399104","http://www.seed-db.com/investorgraph/investorview?investorid=5464635268399104"
"282","Algy Williams","5434648444272640","http://www.seed-db.com/investorgraph/investorview?investorid=5434648444272640"
"283","Ali Alghanim","6656261164630016","http://www.seed-db.com/investorgraph/investorview?investorid=6656261164630016"
"284","Ali Partovi","5105249555578880","http://www.seed-db.com/investorgraph/investorview?investorid=5105249555578880"
"285","Ali Partovi","5280519147225088","http://www.seed-db.com/investorgraph/investorview?investorid=5280519147225088"
"286","Ali Rowghani","6751295369117696","http://www.seed-db.com/investorgraph/investorview?investorid=6751295369117696"
"287","Alireza Masrour","4932375700045824","http://www.seed-db.com/investorgraph/investorview?investorid=4932375700045824"
"288","Alison Rosenthal","5406735888023552","http://www.seed-db.com/investorgraph/investorview?investorid=5406735888023552"
"289","Alistair Croll","5155923593003008","http://www.seed-db.com/investorgraph/investorview?investorid=5155923593003008"
"290","Alive Ideas","5693122965143552","http://www.seed-db.com/investorgraph/investorview?investorid=5693122965143552"
"291","Allegis Capital","5634589259202560","http://www.seed-db.com/investorgraph/investorview?investorid=5634589259202560"
"292","Allegis Capital","6278812992012288","http://www.seed-db.com/investorgraph/investorview?investorid=6278812992012288"
"293","Allegro Venture Partners","5436771970056192","http://www.seed-db.com/investorgraph/investorview?investorid=5436771970056192"
"294","Allen &amp; Company","4630259223756800","http://www.seed-db.com/investorgraph/investorview?investorid=4630259223756800"
"295","Allen Anes","5085659555430400","http://www.seed-db.com/investorgraph/investorview?investorid=5085659555430400"
"296","Allen Angel Capital Education Program (AACE)","4929569542897664","http://www.seed-db.com/investorgraph/investorview?investorid=4929569542897664"
"297","Allen Angel Capital Education Program (AACE)","6322279122206720","http://www.seed-db.com/investorgraph/investorview?investorid=6322279122206720"
"298","Allen DeBevoise","6481490921652224","http://www.seed-db.com/investorgraph/investorview?investorid=6481490921652224"
"299","Allen Levinson","5655370592681984","http://www.seed-db.com/investorgraph/investorview?investorid=5655370592681984"
"300","Allen Levinson","5775680826507264","http://www.seed-db.com/investorgraph/investorview?investorid=5775680826507264"
"301","Allen Morgan","5208751049015296","http://www.seed-db.com/investorgraph/investorview?investorid=5208751049015296"
"302","Alliance of Angels","5661074024038400","http://www.seed-db.com/investorgraph/investorview?investorid=5661074024038400"
"303","Allianz Digital Corporate Ventures","6712862491803648","http://www.seed-db.com/investorgraph/investorview?investorid=6712862491803648"
"304","Allianz Ventures","5603611119714304","http://www.seed-db.com/investorgraph/investorview?investorid=5603611119714304"
"305","Almaz Capital","4967087168552960","http://www.seed-db.com/investorgraph/investorview?investorid=4967087168552960"
"306","Almi Invest","5510112798048256","http://www.seed-db.com/investorgraph/investorview?investorid=5510112798048256"
"307","Almi Invest","5982473691332608","http://www.seed-db.com/investorgraph/investorview?investorid=5982473691332608"
"308","Alok Mittal","5386545485840384","http://www.seed-db.com/investorgraph/investorview?investorid=5386545485840384"
"309","Aloke Bajpai","6093082235764736","http://www.seed-db.com/investorgraph/investorview?investorid=6093082235764736"
"310","Alpha Investment","5567978993090560","http://www.seed-db.com/investorgraph/investorview?investorid=5567978993090560"
"311","AlphaLab","5769086982160384","http://www.seed-db.com/investorgraph/investorview?investorid=5769086982160384"
"312","Alphamundi","5927011314827264","http://www.seed-db.com/investorgraph/investorview?investorid=5927011314827264"
"313","Alpine Meridian Ventures","6347292219015168","http://www.seed-db.com/investorgraph/investorview?investorid=6347292219015168"
"314","Alrai Capital","6067035406598144","http://www.seed-db.com/investorgraph/investorview?investorid=6067035406598144"
"315","Alsop Louie Partners","6398076352724992","http://www.seed-db.com/investorgraph/investorview?investorid=6398076352724992"
"316","Alta Ventures Mexico","5919090279448576","http://www.seed-db.com/investorgraph/investorview?investorid=5919090279448576"
"317","AltaIR Capital","4836118449094656","http://www.seed-db.com/investorgraph/investorview?investorid=4836118449094656"
"318","Altair","6058204177891328","http://www.seed-db.com/investorgraph/investorview?investorid=6058204177891328"
"319","Altair Capital","5660175318908928","http://www.seed-db.com/investorgraph/investorview?investorid=5660175318908928"
"320","Altair Ventures","5712211062292480","http://www.seed-db.com/investorgraph/investorview?investorid=5712211062292480"
"321","Altimeter Capital","4722079551193088","http://www.seed-db.com/investorgraph/investorview?investorid=4722079551193088"
"322","Altos Ventures","4574321670356992","http://www.seed-db.com/investorgraph/investorview?investorid=4574321670356992"
"323","Altpoint Ventures","4681705247997952","http://www.seed-db.com/investorgraph/investorview?investorid=4681705247997952"
"324","Altron","6484461029949440","http://www.seed-db.com/investorgraph/investorview?investorid=6484461029949440"
"325","Alva House Capital","5725347421093888","http://www.seed-db.com/investorgraph/investorview?investorid=5725347421093888"
"326","Alven Capital","5905789583622144","http://www.seed-db.com/investorgraph/investorview?investorid=5905789583622144"
"327","Alven Capital","6312168010022912","http://www.seed-db.com/investorgraph/investorview?investorid=6312168010022912"
"328","AmWINS Group","5737473053294592","http://www.seed-db.com/investorgraph/investorview?investorid=5737473053294592"
"329","Amadeo Brenninkmeijer","5149095853293568","http://www.seed-db.com/investorgraph/investorview?investorid=5149095853293568"
"330","Amadeus Capital Partners","6734960534749184","http://www.seed-db.com/investorgraph/investorview?investorid=6734960534749184"
"331","Amadeus IT Group","5525390638448640","http://www.seed-db.com/investorgraph/investorview?investorid=5525390638448640"
"332","Aman Thapar","5425607034798080","http://www.seed-db.com/investorgraph/investorview?investorid=5425607034798080"
"333","Amasia","6071676118761472","http://www.seed-db.com/investorgraph/investorview?investorid=6071676118761472"
"334","Amasia Associates","5834135994105856","http://www.seed-db.com/investorgraph/investorview?investorid=5834135994105856"
"335","Amazon","5892495351218176","http://www.seed-db.com/investorgraph/investorview?investorid=5892495351218176"
"336","Amazon Alexa Fund","5712924278521856","http://www.seed-db.com/investorgraph/investorview?investorid=5712924278521856"
"337","Ambient Sound Investments","6560548351115264","http://www.seed-db.com/investorgraph/investorview?investorid=6560548351115264"
"338","Amee Chaudry","6311658389504000","http://www.seed-db.com/investorgraph/investorview?investorid=6311658389504000"
"339","Amer Rehman","4583548992356352","http://www.seed-db.com/investorgraph/investorview?investorid=4583548992356352"
"340","American Express","5373439963561984","http://www.seed-db.com/investorgraph/investorview?investorid=5373439963561984"
"341","American Express Ventures","5693808301834240","http://www.seed-db.com/investorgraph/investorview?investorid=5693808301834240"
"342","American Express Ventures","5798500751114240","http://www.seed-db.com/investorgraph/investorview?investorid=5798500751114240"
"343","American Family Insurance","4884820962312192","http://www.seed-db.com/investorgraph/investorview?investorid=4884820962312192"
"344","American Family Ventures","4689260900777984","http://www.seed-db.com/investorgraph/investorview?investorid=4689260900777984"
"345","American Pioneer Ventures, Ltd","4756769494532096","http://www.seed-db.com/investorgraph/investorview?investorid=4756769494532096"
"346","Amicus Capital","5131115325030400","http://www.seed-db.com/investorgraph/investorview?investorid=5131115325030400"
"347","Amidi Group","6547681971273728","http://www.seed-db.com/investorgraph/investorview?investorid=6547681971273728"
"348","Amidzad Partners","4797478805176320","http://www.seed-db.com/investorgraph/investorview?investorid=4797478805176320"
"349","Amidzad Partners","5741145233555456","http://www.seed-db.com/investorgraph/investorview?investorid=5741145233555456"
"350","Amino Capital","4542825064562688","http://www.seed-db.com/investorgraph/investorview?investorid=4542825064562688"
"351","Amir Banifatemi","6149060452941824","http://www.seed-db.com/investorgraph/investorview?investorid=6149060452941824"
"352","Amit Avner","6611195683405824","http://www.seed-db.com/investorgraph/investorview?investorid=6611195683405824"
"353","Amit Gupta","6627738286817280","http://www.seed-db.com/investorgraph/investorview?investorid=6627738286817280"
"354","Amit Ranjan","6123175460995072","http://www.seed-db.com/investorgraph/investorview?investorid=6123175460995072"
"355","Amitav Misra","5757536305152000","http://www.seed-db.com/investorgraph/investorview?investorid=5757536305152000"
"356","Amitt Mahajan","6644366957346816","http://www.seed-db.com/investorgraph/investorview?investorid=6644366957346816"
"357","Ammar Kubba","5921048327356416","http://www.seed-db.com/investorgraph/investorview?investorid=5921048327356416"
"358","Ammar Kubba","6335693785661440","http://www.seed-db.com/investorgraph/investorview?investorid=6335693785661440"
"359","Amol Sarva","5562336920207360","http://www.seed-db.com/investorgraph/investorview?investorid=5562336920207360"
"360","Amos Elliston","6718641269637120","http://www.seed-db.com/investorgraph/investorview?investorid=6718641269637120"
"361","Amplify Partners","4827632667459584","http://www.seed-db.com/investorgraph/investorview?investorid=4827632667459584"
"362","Amplify.LA","4858649478430720","http://www.seed-db.com/investorgraph/investorview?investorid=4858649478430720"
"363","Amr Awadallah","5005195742281728","http://www.seed-db.com/investorgraph/investorview?investorid=5005195742281728"
"364","Amrith Jamoona","5116914569314304","http://www.seed-db.com/investorgraph/investorview?investorid=5116914569314304"
"365","Amure Pinho","5099657088729088","http://www.seed-db.com/investorgraph/investorview?investorid=5099657088729088"
"366","Ana López","6207091152781312","http://www.seed-db.com/investorgraph/investorview?investorid=6207091152781312"
"367","Ana López","6685610316136448","http://www.seed-db.com/investorgraph/investorview?investorid=6685610316136448"
